"code","type","floor","status","companyName","companyNameEng","shortName","listedDate","delistedDate","companyId","isin","indexCode"
"VCB","STOCK","HOSE","listed","Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam ","Joint Stock Commercial Bank For Foreign Trade Of Vietnam","Vietcombank","2009-06-30",,"814","VN000000VCB4","VN30"
"FCN","STOCK","HOSE","listed","Công ty Cổ phần FECON","FECON Corporation","CTCP FECON","2012-07-24",,"3534","VN000000FCN2",
"EMC","STOCK","HOSE","listed","Công ty Cổ phần Cơ Điện Thủ Đức","ThuDuc Electro-Mechanical Joint Stock Company","Cơ Điện Thủ Đức","2012-11-29",,"3568","VN000000EMC7",
"STG","STOCK","HOSE","listed","Công ty Cổ phần Kho vận miền Nam","South Logistics Joint Stock Company","Kho vận miền Nam","2010-03-02",,"995","VN000000STG3",
"LPB","STOCK","HOSE","listed","Ngân hàng Thương mại Cổ phần Bưu điện Liên Việt","Lien Viet Post Joint Stock Commercial Bank","LienVietPostBank","2020-11-09",,"3591","VN000000LPB7",
"LM8","STOCK","HOSE","listed","Công ty Cổ phần Lilama 18","Lilama 18 Joint Stock Company","CTCP Lilama 18","2010-11-15",,"3051","VN000000LM88",
"VCG","STOCK","HOSE","listed","Tổng Công ty Cổ phần Xuất nhập khẩu và xây dựng Việt Nam ","Vietnam Construction and Import - Export Joint Stock Corporation","XNK & Xây dựng VN","2020-12-29",,"1000","VN000000VCG3",
"EVF","STOCK","HOSE","listed","Công ty Tài chính Cổ phần Điện lực","EVN Finance Joint Stock Company","Tài chính Điện lực","2022-01-12",,"2445","VN000000EVF1",
"SHP","STOCK","HOSE","listed","Công ty Cổ phần Thủy điện miền Nam ","Southern Hydropower Joint Stock Company","Th.điện Miền Nam","2014-07-21",,"2452","VN000000SHP9",
"EVE","STOCK","HOSE","listed","Công ty Cổ phần Everpia","Everpia Joint Stock Company","CTCP Everpia","2010-12-17",,"3063","VN000000EVE4",
"LBM","STOCK","HOSE","listed","Công ty Cổ phần Khoáng sản và Vật liệu Xây dựng Lâm Đồng","Lamdong Minerals and Building materials Join Stock Company","VLXD Lâm Đồng","2006-12-20",,"1284","VN000000LBM4",
"VIS","STOCK","HOSE","delisted","Công ty Cổ phần Thép Việt Ý","Vietnam - Itaty Steel JSC","Thép Việt Ý","2006-12-25","2022-04-21","1287","VN000000VIS5",
"MCG","STOCK","HOSE","listed","Công ty Cổ phần Năng lượng và Bất Động sản MCG","MCG Energy and Real Estate joint stock company","Năng lượng và BĐS MCG","2009-09-24",,"2531","VN000000MCG2",
"DCL","STOCK","HOSE","listed","Công ty Cổ phần Dược phẩm Cửu Long ","Cuu Long Pharmaceutical Joint Stock Company","Dược phẩm Cửu Long","2008-09-17",,"1312","VN000000DCL1",
"LGL","STOCK","HOSE","listed","Công ty Cổ phần Đầu tư và Phát triển Đô thị Long Giang","Long Giang Investment and Urban Development Joint Stock Company","Đô thị Long Giang","2009-10-08",,"2539","VN000000LGL5",
"HBC","STOCK","HOSE","listed","Công ty Cổ phần Tập đoàn Xây dựng Hòa Bình","Hoabinh Construction Group Joint Stock Company","Xây dựng Hòa Bình","2006-12-27",,"1345","VN000000HBC3",
"LGC","STOCK","HOSE","listed","Công ty Cổ phần đầu tư cầu đường CII","CII Bridges and Roads Investment Joint Stock Company","Cầu đường CII","2006-12-27",,"1347","VN000000LGC4",
"IJC","STOCK","HOSE","listed","Công ty Cổ phần Phát triển Hạ tầng Kỹ thuật","Becamex Infrastructure Development Joint Stock Company","P.triển H.tầng KT","2010-04-19",,"1511","VN000000IJC4",
"KDH","STOCK","HOSE","listed","Công ty Cổ phần Đầu tư và Kinh doanh Nhà Khang Điền","Khang Dien House Trading and Investment Joint Stock Company","Nhà Khang Điền","2010-02-01",,"2688","VN000000KDH2","VN30"
"VCI","STOCK","HOSE","listed","Công ty Cổ phần Chứng khoán Bản Việt","Viet Capital Securities Joint stock company","CK Bản Việt","2017-07-07",,"2707","VN000000VCI9",
"PLX","STOCK","HOSE","listed","Tập đoàn Xăng dầu Việt Nam","Vietnam National Petroleum Group","Xăng dầu Việt Nam","2017-04-21",,"199","VN000000PLX1","VN30"
"PVD","STOCK","HOSE","listed","Tổng Công ty Cổ phần Khoan và Dịch vụ khoan dầu khí","PetroVietNam Drilling and Service Corporation","DV khoan D.khí","2006-12-05",,"429","VN000000PVD2",
"VJC","STOCK","HOSE","listed","Công ty cổ phần Hàng không VIETJET","VIETJET Aviation Joint Stock Company","VIETJETAIR","2017-02-28",,"4734","VN000000VJC7","VN30"
"TPC","STOCK","HOSE","listed","Công ty Cổ phần Nhựa Tân Đại Hưng","Tan Dai Hung Plastic Joint Stock Company","Nhựa Tân Đại Hưng","2007-11-28",,"2106","VN000000TPC8",
"POM","STOCK","HOSE","listed","Công ty Cổ phần Thép Pomina","Pomina Steel Corporation","Thép Pomina","2010-04-20",,"2756","VN000000POM8",
"ASM","STOCK","HOSE","listed","Công ty Cổ phần Tập đoàn Sao Mai ","SAO MAI GROUP CORPORATION","Tập đoàn Sao Mai","2010-01-18",,"2122","VN000000ASM1",
"NVT","STOCK","HOSE","listed","Công ty Cổ phần Bất động sản Du lịch Ninh Vân Bay","Ninh Van Bay Travel Real Estate Joint Stock Company","BĐS Ninh Vân Bay","2010-05-07",,"2776","VN000000NVT3",
"DBC","STOCK","HOSE","listed","Công ty Cổ phần Tập đoàn Dabaco Việt Nam","Dabaco Group","Tập đoàn Dabaco VN","2019-07-26",,"2279","VN000000DBC2",
"LSS","STOCK","HOSE","listed","Công ty Cổ phần Mía đường Lam Sơn","Lam Son Sugar cane Joint Stock Corporation","Mía đường Lam Sơn","2008-01-09",,"536","VN000000LSS5",
"TMS","STOCK","HOSE","listed","CÔNG TY CỔ PHẦN TRANSIMEX","TRANSIMEX CORPORATION","CTCP TRANSIMEX","2000-08-04",,"597","VN000000TMS1",
"TDH","STOCK","HOSE","listed","Công ty Cổ phần Phát triển nhà Thủ Đức","Thu Duc Housing Development Corporation","Nhà Thủ Đức","2006-12-14",,"660","VN000000TDH3",
"IMP","STOCK","HOSE","listed","Công ty Cổ phần dược phẩm Imexpharm","Imexpharm Pharmaceutical Joint Stock Company","Dược Imexpharm","2006-12-04",,"844","VN000000IMP0",
"C32","STOCK","HOSE","listed","Công ty cổ phần CIC39","CIC39 CORPORATION","CTCP CIC30","2012-11-30",,"2960","VN000000C325",
"SZL","STOCK","HOSE","listed","Công ty Cổ phần Sonadezi Long Thành","Sonadezi Long Thanh Joint Stock Company","Sonadezi Long Thành","2008-09-09",,"2355","VN000000SZL0",
"DRL","STOCK","HOSE","listed","Công ty Cổ phần Thủy Điện - Điện lực 3","Hydro Power Joint Stock Company – Power No.3","Th.Điện - Đ.lực 3","2012-04-11",,"3454","VN000000DRL9",
"PTL","STOCK","HOSE","listed","Công ty Cổ phần Victory Capital","Victory Capital Joint Stock Company","CTCP Victory Capital","2010-09-22",,"3002","VN000000PTL9",
"HSG","STOCK","HOSE","listed","Công ty Cổ phần Tập đoàn Hoa Sen","Hoa Sen Group","Tập đoàn Hoa Sen","2008-12-05",,"2398","VN000000HSG8",
"SZC","STOCK","HOSE","listed","Công ty cổ phần Sonadezi Châu Đức","Sonadezi Chau Duc Shareholding Company","Sonadezi Châu Đức","2019-01-15",,"5210","VN000000SZC9",
"SVI","STOCK","HOSE","listed","Công ty Cổ phần Bao bì Biên Hòa","Bien Hoa Packaging Joint Stock Company","Bao bì Biên Hòa","2012-03-12",,"942","VN000000SVI5",
"SBV","STOCK","HOSE","listed","Công ty Cổ phần Siam Brothers Việt Nam","Siam Brothers Vietnam Joint stock company","Siam Brothers VN","2017-05-16",,"5243","VN000000SBV0",
"VDS","STOCK","HOSE","listed","Công ty Cổ phần Chứng khoán Rồng Việt (VDSC)","Viet Dragon Securities Corporation","CK Rồng Việt","2017-07-19",,"2466","VN000000VDS6",
"THI","STOCK","HOSE","listed","Công ty Cổ phần Thiết bị điện","Electrical Equipment Joint stock company","CTCP Thiết bị điện","2021-09-06",,"5275","VN000000THI2",
"SHA","STOCK","HOSE","listed","Công ty Cổ phần Sơn Hà Sài Gòn","Son Ha Sai Gon Joint Stock Company","Sơn Hà Sài Gòn","2016-11-30",,"3655","VN000000SHA1",
"HAR","STOCK","HOSE","listed","Công ty Cổ phần Đầu tư Thương mại Bất động sản An Dương Thảo Điền","An Duong Thao Dien Real Estate Trade Joint Stock Company","BĐS An Dương Thảo Điền","2013-01-17",,"3657","VN000000HAR3",
"PET","STOCK","HOSE","listed","Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí ","Petrovietnam General Services Js Corporation","DV Tổng hợp D.khí","2007-09-12",,"1041","VN000000PET4",
"CTF","STOCK","HOSE","listed","Công ty Cổ phần City Auto","City Auto Corporation","CTCP City Auto","2017-05-30",,"5323","VN000000CTF9",
"PGV","STOCK","HOSE","listed","Tổng Công ty Phát điện 3 - Công ty cổ phần","Power Generation Joint Stock Corporation 3","Phát điện 3","2022-02-10",,"3747","VN000000PGV5",
"VCA","STOCK","HOSE","listed","Công ty Cổ phần Thép VICASA - VNSTEEL","VNSTEEL - VICASA Joint Stock Company","Thép VICASA","2021-03-10",,"3137","VN000000VCA6",
"SJF","STOCK","HOSE","listed","Công Ty Cổ phần Đầu tư Sao Thái Dương","Sunstar Investment Joint Stock Company","ĐT Sao Thái Dương","2017-07-05",,"5341","VN000000SJF6",
"TCD","STOCK","HOSE","listed","Công ty Cổ phần Đầu tư Phát triển Công nghiệp và Vận tải","Transport and Industry Development Investment Joint stock company","Đ.tư CN & Vận tải","2017-05-26",,"5343","VN000000TCD4",
"C47","STOCK","HOSE","listed","Công ty Cổ phần Xây dựng 47","Construction Joint Stock Company 47","CTCP Xây dựng 47","2011-03-30",,"3167","VN000000C473",
"HMC","STOCK","HOSE","listed","Công ty Cổ phần Kim khí Thành phố Hồ Chí Minh - VNSTEEL","VNSTEEL - HoChiMinh City Metal Corporation","Kim khí HCM","2006-12-21",,"1076","VN000000HMC0",
"JVC","STOCK","HOSE","listed","Công ty Cổ phần Đầu tư và Phát triển Y tế Việt Nhật","Japan Viet Nam Medical Investment And Development Joint Stock Company","T.bị Y tế Việt Nhật","2011-06-21",,"3201","VN000000JVC7",
"CRC","STOCK","HOSE","listed","Công ty Cổ phần Create Capital Việt Nam","Create Capital Vietnam Joint Stock Company Limited","Create Capital VN","2018-08-20",,"5408","VN000000CRC0",
"THG","STOCK","HOSE","listed","Công ty Cổ phần Đầu tư và Xây dựng Tiền Giang ","Tien Giang Investment and Construction Joint Stock Company","ĐT XD Tiền Giang","2011-07-28",,"3229","VN000000THG6",
"BCM","STOCK","HOSE","listed","Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP","Investment and Industrial Development Joint Stock Corporation","TCT ĐTPT C.Nghiệp","2020-08-31",,"3266","VN000000BCM3",
"BRC","STOCK","HOSE","listed","Công ty Cổ phần Cao su Bến Thành ","Ben Thanh Rubber Joint Stock Company","Cao su Bến Thành","2011-12-13",,"1107","VN000000BRC2",
"VGC","STOCK","HOSE","listed","Tổng Công ty Viglacera - CTCP","Viglacera Corporation - JSC","TCT Viglacera","2019-05-29",,"3290","VN000000VGC3",
"ABS","STOCK","HOSE","listed","Công ty Cổ phần Dịch vụ Nông nghiệp Bình Thuận","Binh Thuan Agriculture Services JSC","Nông nghiệp Bình Thuận","2020-03-18",,"6310","VN000000ABS4",
"TCO","STOCK","HOSE","listed","Công ty Cổ phần Vận tải đa phương thức Duyên Hải ","Duyen Hai Multi Modal Transport Joint Stock Company","V.tải Duyên Hải","2012-02-27",,"1303","VN000000TCO1",
"PJT","STOCK","HOSE","listed","Công ty Cổ phần Vận tải Xăng dầu Đường Thủy Petrolimex","Petrolimex Joint Stock Tanker Company","V.tải Đg Thủy Petro","2006-12-28",,"1349","VN000000PJT3",
"TCR","STOCK","HOSE","listed","Công ty Cổ phần Công Nghiệp Gốm sứ Taicera ","TAICERA Enterprise Co., Ltd.","Gốm sứ Taicera","2006-12-29",,"1355","VN000000TCR4",
"MSN","STOCK","HOSE","listed","Công ty Cổ phần Tập đoàn Masan","Masan Group Corporation","MASAN Group","2009-11-05",,"2565","VN000000MSN4","VN30"
"PHC","STOCK","HOSE","listed","Công ty Cổ phần Xây dựng Phục Hưng Holdings","Phuc Hung Holdings Construction Joint Stock Company","Phục Hưng Holdings","2018-10-03",,"2566","VN000000PHC3",
"VNL","STOCK","HOSE","listed","Công ty Cổ phần LOGISTICS VINALINK ","Vinalink International Freight Forwarders","LOGISTICS VINALINK","2009-08-17",,"1412","VN000000VNL0",
"GTA","STOCK","HOSE","listed","Công ty Cổ phần chế biến gỗ Thuận An","Thuan An Wood Processing Joint Stock Company","Gỗ Thuận An","2007-07-23",,"1432","VN000000GTA1",
"GDT","STOCK","HOSE","listed","Công ty Cổ phần Chế biến Gỗ Đức Thành ","Duc Thanh Wood Processing Joint Stock Company","Gỗ Đức Thành","2009-11-17",,"2571","VN000000GDT5",
"AGR","STOCK","HOSE","listed","Công ty Cổ phần Chứng khoán Agribank","AGRIBANK SECURITIES CORPORATION","Chứng khoán Agribank","2009-12-10",,"1479","VN000000AGR5",
"DPM","STOCK","HOSE","listed","Tổng Công ty Cổ phần Phân bón và Hóa chất dầu khí","Petrovietnam Fertilizer and Chemical Corporation","Đạm Phú Mỹ","2007-11-05",,"1512","VN000000DPM1",
"TMP","STOCK","HOSE","listed","Công ty Cổ phần Thủy điện Thác Mơ","Thac Mo Hydro Power Joint Stock Company","Th.điện Thác Mơ","2009-06-18",,"1513","VN000000TMP7",
"ITD","STOCK","HOSE","listed","Công ty Cổ phần Công nghệ Tiên Phong","Innovative Technology Development Corporation","C.nghệ Tiên Phong","2011-12-20",,"2593","VN000000ITD1",
"ANV","STOCK","HOSE","listed","Công ty TNHH Amicogen Nam Việt","Amicogen Nam Viet Company Limited","Amicogen Nam Việt","2007-12-07",,"1516","VN000000ANV3",
"VFG","STOCK","HOSE","listed","Công ty Cổ phần Khử trùng Việt Nam ","Vietnam Fumigation Joint Stock Company","Khử trùng Việt Nam","2021-09-06",,"2619","VN000000VFG6",
"NHW","STOCK","HOSE","delisted","Công ty Cổ phần Ngô Han","Ngo Han Joint Stock Company",,"2010-01-26","2015-02-24","2687",,
"BBC","STOCK","HOSE","listed","Công ty Cổ phần Bibica","Bibica Corporation","CTCP Bibica","2021-09-07",,"84","VN000000BBC6",
"SFC","STOCK","HOSE","listed","Công ty Cổ phần Nhiên Liệu Sài Gòn ","Saigon Fuel Company","Nhiên Liệu SG","2004-09-21",,"90","VN000000SFC1",
"PNC","STOCK","HOSE","listed","Công ty Cổ phần văn hoá Phương Nam ","Phuong Nam Cultural Joint Stock Corporation","Văn hoá Phương Nam","2005-07-11",,"175","VN000000PNC1",
"AGG","STOCK","HOSE","listed","CTCP Đầu tư và phát triển bất động sản An Gia","An Gia Real Estate Investment and Development Corporation","Bất động sản An Gia","2020-01-09",,"10454","VN000000AGG8",
"ADG","STOCK","HOSE","listed","Công ty Cổ phần Clever Group","Clever Group Corporation","CTCP Clever Group","2021-02-22",,"10463","VN000000ADG5",
"CII","STOCK","HOSE","listed","Công ty Cổ phần Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh ","Ho Chi Minh City Infrastructure Investment Joint Stock Company","H.tầng KT HCM","2006-05-18",,"198","VN000000CII6",
"CVT","STOCK","HOSE","listed","Công ty Cổ phần CMC","CMC Joint Stock Company","CTCP CMC","2017-10-05",,"1678","VN000000CVT6",
"HPG","STOCK","HOSE","listed","Công ty Cổ phần Tập đoàn Hòa Phát","Hoa Phat Group Joint Stock Company","Hòa Phát","2007-11-15",,"238","VN000000HPG4","VN30"
"L10","STOCK","HOSE","listed","Công ty Cổ phần LILAMA 10","LILAMA 10 Joint Stock Company","CTCP LILAMA 10","2007-12-25",,"1685","VN000000L102",
"GEG","STOCK","HOSE","listed","Công ty Cổ phần Điện Gia Lai","Gia Lai Electricity Joint Stock Company","CTCP Điện Gia Lai","2019-09-19",,"258","VN000000GEG0",
"HDB","STOCK","HOSE","listed","Ngân hàng Thương mại Cổ phần Phát triển Thành phố Hồ Chí Minh","Ho Chi Minh City Development Joint Stock Commercial Bank","HDBank","2018-01-05",,"269","VN000000HDB1","VN30"
"SMC","STOCK","HOSE","listed","Công ty Cổ phần đầu tư thương mại SMC ","SMC  Trading- Investment Joint Stock Company","Đ.tư T.mại SMC","2006-10-30",,"307","VN000000SMC7",
"LCG","STOCK","HOSE","listed","CÔNG TY CỔ PHẦN LIZEN","LIZEN JOINT STOCK COMPANY","CTCP LICOGI 16","2008-11-18",,"1890","VN000000LCG4",
"TAC","STOCK","HOSE","delisted","Công ty Cổ phần Dầu thực vật Tường An","Tuong An Vegetable Oil Joint Stock Company","Dầu Tường An","2006-12-26","2022-05-19","358","VN000000TAC0",
"NLG","STOCK","HOSE","listed","Công ty Cổ phần Đầu tư Nam Long","Nam Long Investment Corporation","Đầu tư Nam Long","2013-04-08",,"361","VN000000NLG1",
"HDC","STOCK","HOSE","listed","Công ty Cổ phần Phát triển nhà Bà Rịa-Vũng Tàu","Ba Ria – Vung Tau House Development Joint Stock Company","Nhà Bà Rịa VT","2007-10-08",,"2044","VN000000HDC9",
"FMC","STOCK","HOSE","listed","Công ty Cổ phần Thực phẩm Sao Ta ","Sao Ta Foods Joint Stock Company","Thực phẩm Sao Ta","2006-12-07",,"363","VN000000FMC4",
"SJS","STOCK","HOSE","listed","Công ty Cổ phần Đầu tư Phát triển Đô thị và Khu công nghiệp Sông Đà","Song Da Urban & Industrial Zone Investment and Development Joint Stock Company","KCN Sông Đà","2006-07-06",,"364","VN000000SJS9",
"FPC","STOCK","HOSE","delisted","Công ty Cổ phần Full Power ","Full Power Joint Stock Company",,"2006-07-25","2012-08-10","365",,
"BVH","STOCK","HOSE","listed","Tập đoàn Bảo Việt ","BaoViet Holdings","Tập đoàn Bảo Việt","2009-06-25",,"410","VN000000BVH3","VN30"
"PGI","STOCK","HOSE","listed","Tổng Công ty Cổ phần Bảo hiểm Petrolimex ","PJICO Insurance Corporation","Bảo hiểm Petro","2011-07-29",,"413","VN000000PGI2",
"SC5","STOCK","HOSE","listed","Công ty Cổ phần Xây dựng số 5 ","Construction Joint Stock Company No 5","CTCP Xây dựng số 5","2007-10-18",,"2065","VN000000SC59",
"UIC","STOCK","HOSE","listed","Công ty Cổ phần Đầu tư phát triển Nhà và Đô thị IDICO ","IDICO Urban and House Development Joint Stock Company","Nhà & Đ.thị IDICO","2007-11-12",,"2084","VN000000UIC1",
"VND","STOCK","HOSE","listed","Công ty Cổ phần Chứng khoán VNDIRECT","VNDIRECT Securities Corporation","VNDIRECT","2021-09-06",,"2094","VN000000VND7",
"AAT","STOCK","HOSE","listed","Công ty Cổ phần Tập đoàn Tiên Sơn Thanh Hóa","TIEN SON THANH HOA GROUP JOINT STOCK COMPANY","Tiên Sơn Thanh Hóa","2021-03-24",,"4728","VN000000AAT4",
"DBT","STOCK","HOSE","listed","Công ty Cổ phần Dược phẩm Bến Tre","Ben Tre Pharmaceutical Joint Stock Company","Dược phẩm Bến Tre","2020-10-28",,"2109","VN000000DBT6",
"ADS","STOCK","HOSE","listed","Công ty Cổ phần Damsan","Damsan Joint stock company","CTCP Damsan","2016-06-29",,"4768","VN000000ADS0",
"HCD","STOCK","HOSE","listed","Công ty cổ phần Đầu tư Sản xuất và Thương mại HCD","HCD INVESTMENT PRODUCING AND TRADING JOINT STOCK COMPANY","Đ.tư SX T.mại HCD","2016-07-04",,"4774","VN000000HCD9",
"SRF","STOCK","HOSE","listed","Công ty cổ phần Searefico","Searefico corporation","CTCP Searefico","2009-10-21",,"2128","VN000000SRF9",
